Accuracy,Precision,Recall,F1,Youden,Backdoor_acc
0.9975815671444904,0.9986827752279416,0.9917529355257376,0.995205792018541,0.991309662369044,0.9983288527210638
0.9976229520917504,0.9989602207214627,0.9916405220075011,0.9952869136207684,0.9912907517822975,0.9982925234323912
0.9974367198290802,0.9978310924715267,0.9920288596159546,0.9949215166780262,0.9912981515217174,0.9982925234323912
0.997628125210158,0.9987343335185528,0.9918857878654717,0.995298279795934,0.9914598300664614,0.9982561941437187
0.9976022596181204,0.9982522155737873,0.9922639060631764,0.9952490531419288,0.9916751839019426,0.9983106880767274
0.9976074327365279,0.9984879965439921,0.992049298437452,0.9952582340125593,0.9915402269215616,0.9982743587880549
0.9974962106907665,0.998610467809171,0.9914872308462694,0.9950361010830325,0.991019716188819,0.9982925234323912
0.9975582881116566,0.9990421751892476,0.9913032814527915,0.9951576830744608,0.9909812157998812,0.9983470173654
0.9975944999405091,0.9986417936555301,0.9918449102224766,0.9952317473338802,0.9913877847796364,0.9983106880767274
0.997628125210158,0.9984778673687675,0.9921412731341911,0.9952994848399416,0.9916287385467641,0.9983288527210638
0.996756454758493,0.9982668798679527,0.9889017199268291,0.9935622317596565,0.9883199239086689,0.9983288527210638
0.9976332983285654,0.9986420032509619,0.9919982013837082,0.9953090154059111,0.991541075940868,0.9983106880767274
0.9975712209076754,0.9982110176636302,0.9921821507771862,0.9951874535530327,0.9915795763298059,0.9983106880767274
0.9976229520917504,0.9983240797861402,0.9922741254739251,0.9952899089245719,0.9917096448134481,0.9983106880767274
0.9974832778947478,0.9988568721550535,0.9911908679345549,0.9950091046651792,0.9908064669939847,0.9982198648550461
0.9975867402628978,0.9984160941292631,0.9920390790267033,0.9952173712457902,0.9915057660100564,0.9982925234323912
0.997501383809174,0.9988466806026094,0.9912726232205451,0.9950452391210683,0.9908847592084382,0.9983288527210638
0.9975841537036941,0.9984981123535402,0.9919471043299644,0.9952118279128901,0.9914414958856108,0.9983288527210638
0.9976669235982143,0.9986832224016788,0.9920901760804473,0.995375781810725,0.9916469029237538,0.9983288527210638
0.9976358848877692,0.9989397292706779,0.9917120578827425,0.9953127724386918,0.9913553615144657,0.9983106880767274
0.9976410580061768,0.9983959363721427,0.9922741254739251,0.9953256178692607,0.9917338863142047,0.9983106880767274
0.9974134407962464,0.9987127071254235,0.9910580155948208,0.9948706374771744,0.9906251316527372,0.9983651820097362
0.997628125210158,0.9982933750051405,0.9923252225276691,0.9953003520892165,0.9917503526525819,0.9983470173654
0.997501383809174,0.9984360691833606,0.9916813996504962,0.9950472713849183,0.9911550127769226,0.9983288527210638
0.9974936241315627,0.9987336559250489,0.9913543785065353,0.9950303359780084,0.9909284207075251,0.9983106880767274
0.9976462311245842,0.9988473452921259,0.9918449102224766,0.9953338119167264,0.9914570462103698,0.9983288527210638
0.9975531149932491,0.998569738128312,0.9917529355257376,0.9951496631425671,0.9912715685821407,0.9982925234323912
0.9976151924141392,0.9988882827055905,0.9916813996504962,0.995271794871795,0.991307387924536,0.9983470173654
0.9976100192957317,0.998088406080102,0.9924580748674031,0.9952652776781413,0.9918139435615827,0.9982561941437187
0.9975789805852866,0.9982520538367419,0.9921719313664374,0.9952027061657527,0.9915832092052037,0.9983106880767274
0.9976410580061768,0.998580495180884,0.9920901760804473,0.9953247552160764,0.9916122722083869,0.9982743587880549
0.9976824429534368,0.9990221005280657,0.9918142519902302,0.9954051282051282,0.9914852601942465,0.9983288527210638
0.997669510157418,0.9984473646328171,0.9923354419384178,0.9953820211473704,0.9918125181363808,0.9982743587880549
0.9976462311245842,0.9988986897495806,0.9917938131687327,0.9953335726373007,0.9914232645143093,0.9983651820097362
0.9976100192957317,0.9986829243195966,0.9918653490439742,0.9952624616741352,0.9914220758872805,0.9979837244786747
0.9975815671444904,0.9984263144902493,0.992008420794457,0.9952070208174209,0.9914785708493468,0.998001889123011
0.9975039703683778,0.9984565995801951,0.9916711802397474,0.9950523223322275,0.9911517195092472,0.9980200537673473
0.9976151924141392,0.9979349244346727,0.9926318048501324,0.9952763005543431,0.9919357274712619,0.9974932790815956
0.9974858644539515,0.9986925413084882,0.991364597917284,0.9950150778509446,0.9909247878321272,0.9980382184116835
0.9974677585395252,0.99873352553542,0.9912521843990475,0.9949787919352936,0.9908262266000372,0.998074547700356
0.9976229520917504,0.9986522079097905,0.9919471043299644,0.9952883634368799,0.9914934419586607,0.9980927123446923
0.9975970864997129,0.9984571710688719,0.9920390790267033,0.9952377779030844,0.9915196182962029,0.9981108769890286
0.9975453553156378,0.998590215892486,0.9917018384719937,0.9951341068855719,0.9912273976714701,0.9980927123446923
0.9974677585395252,0.9986308420835907,0.9913543785065353,0.9949793069494802,0.9908937899921584,0.998074547700356
0.9974548257435064,0.9987642751959138,0.9911704291130573,0.9949528626091239,0.9907548605286571,0.9983833466540725
0.9973875752042088,0.9988153245495658,0.9908536273798453,0.9948185465253481,0.9904553741531283,0.9983288527210638
0.9973280843425225,0.9976459219967516,0.9917835937579839,0.9947061205036617,0.9909905503760867,0.9982017002107099
0.9974936241315627,0.9977906570483178,0.9922945642954227,0.9950350212894598,0.9915500039150391,0.9983288527210638
0.9975143166051927,0.9989700490256663,0.9912010873453037,0.9950704044730565,0.9908547801916368,0.9983833466540725
0.9974599988619139,0.9981487385710319,0.9918040325794815,0.9949662709396978,0.991180679702881,0.9983106880767274
0.9974936241315627,0.9984975714168107,0.9915894249537571,0.9950315081346877,0.9910838165094034,0.9983470173654
0.997648817683788,0.998744700991892,0.9919573237407131,0.995339441450772,0.9915348290132395,0.9983651820097362
0.9975298359604153,0.998313208401045,0.991916446097718,0.995104547388494,0.9913485023657045,0.9983651820097362
0.9974341332698764,0.998784720434205,0.9910682350055696,0.9949115157732752,0.9906595925642427,0.9983106880767274
0.9974212004738576,0.9973401524020786,0.9924580748674031,0.9948931244141435,0.9915611393394059,0.9983833466540725
0.9973642961713751,0.9974315244416134,0.9921412731341911,0.9947793654290501,0.991275505250024,0.9983833466540725
0.9975427687564341,0.998190324404915,0.9920901760804473,0.9951309018594829,0.9914806754899934,0.9982925234323912
0.9975970864997129,0.9981702302631579,0.9923252225276691,0.995239144583438,0.9917087957941422,0.9984015112984088
0.9975893268221017,0.998436616096683,0.9920288596159546,0.9952224238509725,0.9915024727423809,0.9983833466540725
0.997669510157418,0.9986729760312725,0.9921106149019447,0.995380979478425,0.9916638786737146,0.9983470173654
0.9975867402628978,0.9987751909261203,0.9916813996504962,0.9952156545015409,0.9912692941376327,0.9983651820097362
0.9974781047763402,0.9980157098206942,0.992008420794457,0.9950029982010794,0.99134004798788,0.9983470173654
0.9976410580061768,0.9985497258879071,0.9921208343126935,0.9953248990137177,0.9916325412260232,0.9983470173654
0.997532422519619,0.9987646568319625,0.9914770114355206,0.9951074915893986,0.9910614428511204,0.9983833466540725
0.9975479418748415,0.9985081537116107,0.9917938131687327,0.9951396579303556,0.9912916677959158,0.9983470173654
0.9976126058549354,0.9984880276474944,0.9920697372589496,0.995268534988748,0.9915606657430593,0.9983288527210638
0.9976358848877692,0.9988267621723425,0.9918244714009791,0.995313301199877,0.991429681245799,0.9983106880767274
0.9976229520917504,0.9988575075136893,0.9917427161149888,0.9952873969919337,0.9913583151744185,0.9983651820097362
0.9975608746708603,0.998775064849508,0.9915792055430084,0.9951641273634494,0.991167100030145,0.9983288527210638
0.9974832778947478,0.9984667311531417,0.9915792055430084,0.99501104952546,0.9910632078840447,0.9983833466540725
0.9976203655325466,0.998529094107119,0.9920595178482009,0.9952837926509187,0.9915642986184574,0.9983833466540725
0.9975557015524529,0.9987647712768147,0.9915689861322596,0.9951538710057898,0.9911534175478594,0.9983833466540725
0.9975867402628978,0.9986212289583076,0.9918346908117278,0.9952163903999671,0.9913706392258144,0.9983651820097362
0.9975815671444904,0.9980779509106606,0.9923558807599154,0.9952086909733788,0.9917082863825584,0.9983651820097362
0.9974082676778389,0.9985586475996335,0.9911908679345549,0.9948611168095844,0.9907060379194212,0.9983106880767274
0.9976462311245842,0.998436969777988,0.9922536866524276,0.9953357252690928,0.991727299778854,0.9983833466540725
0.9975557015524529,0.9982313988401267,0.992100395491196,0.9951564542169601,0.991504747186889,0.9983651820097362
0.9974599988619139,0.9983742681634376,0.9915792055430084,0.9949651353568499,0.9910320402402149,0.9983833466540725
0.9974858644539515,0.9984154585395466,0.9916405220075011,0.9950164579936629,0.9911072089908541,0.9983833466540725
0.9975634612300641,0.9979140335193234,0.9924478554566544,0.9951734385407593,0.9917448519347105,0.9984015112984088
0.997480691335544,0.9981079107838802,0.9919266655084668,0.9950076883649411,0.9912894603457199,0.9983651820097362
0.9976229520917504,0.998262603832552,0.9923354419384178,0.995290198590647,0.9917501828487207,0.9984015112984088
0.9974729316579327,0.9987746359948102,0.99123174557755,0.9949888955566839,0.9908196400646865,0.9984015112984088
0.9976100192957317,0.9984572504088286,0.9920901760804473,0.9952635302078101,0.9915707153499469,0.9984015112984088
0.9975298359604153,0.9982107233202394,0.9920186402052058,0.9951050492314159,0.9914160657578255,0.9983833466540725
0.9976436445653805,0.9984472049689441,0.99223324783093,0.995330527891254,0.9917103240288929,0.9983651820097362
0.9974315467106727,0.9982407769387461,0.991599644364506,0.9949091281946117,0.9910074591317355,0.9983651820097362
0.9974599988619139,0.9983229935080301,0.9916303025967522,0.994965393488849,0.9910658219362753,0.9984015112984088
0.9974134407962464,0.9982816631854055,0.9914872308462694,0.9948728465955702,0.9909088978996459,0.9983288527210638
0.9975970864997129,0.9984776794898169,0.9920186402052058,0.9952376802530335,0.9915061056177787,0.998419675942745
0.9975919133813054,0.9981292272269391,0.9923456613491666,0.9952290418624672,0.9917153823294929,0.9984015112984088
0.9976384714469729,0.998375421567821,0.992284344884674,0.9953205644024622,0.9917371795818803,0.9984015112984088
0.9975169031643966,0.9984874520254766,0.9916916190612449,0.9950779327317473,0.9911825475453546,0.9984015112984088
0.9976022596181204,0.9984982204941472,0.9920186402052058,0.9952478841037365,0.991513031760852,0.9984015112984088
0.9974781047763402,0.9988465737059998,0.9911806485238062,0.9949988458875125,0.9907927845116993,0.9984741698757539
0.9974625854211177,0.999000679949725,0.9909660408980818,0.9949671401966972,0.9906301229590251,0.9980563830560197
0.9976048461773241,0.998970420171528,0.9915587667215109,0.9952507949533287,0.991212459567844,0.9983470173654
0.9975944999405091,0.9983648872389218,0.9921208343126935,0.9952330671368673,0.9915702059383631,0.9982380294993825
0.9975634612300641,0.9981597425695751,0.9922025895986838,0.9951722512069372,0.9915826997936201,0.9982561941437187
0.9975841537036941,0.9988162513252838,0.9916303025967522,0.9952103055353277,0.9912320493700353,0.9982198648550461
0.9975893268221017,0.9987649365486152,0.9917018384719937,0.995220855938548,0.9912862698875933,0.9981835355663736
0.9975996730589166,0.998672607349022,0.9918346908117278,0.9952419040587378,0.9913879545834976,0.9986194870304439
0.9974858644539515,0.9988260614361182,0.99123174557755,0.9950144130651102,0.9908369554223699,0.9986558163191165
0.9975919133813054,0.9982214088908994,0.9922536866524276,0.9952286017394335,0.991654575276584,0.9984923345200901
0.9976462311245842,0.9987754808038608,0.991916446097718,0.9953341468667001,0.9915043405848545,0.9984560052314175
0.9976591639206029,0.9987755438026054,0.9919675431514619,0.9953599023784987,0.9915554376385982,0.9984015112984088
0.9976177789733429,0.9986008806221967,0.9919777625622107,0.9952783032651995,0.9915067848332237,0.9985468284530988
0.9975634612300641,0.9985903174358183,0.9917733743472351,0.9951701719664885,0.9912989335467115,0.9986376516747802
0.9974832778947478,0.9989185291997116,0.9911295514700622,0.9950087974433552,0.9907659289587119,0.9982925234323912
0.9975091434867853,0.9988569898673696,0.9912930620420427,0.9950606519118816,0.9909086611014724,0.9982561941437187
0.9975039703683778,0.9986515697375193,0.9914770114355206,0.9950513581842331,0.9910233490642169,0.9986194870304439
0.9975143166051927,0.9989083868841654,0.9912624038097964,0.9950707078996907,0.9908953182269093,0.9986558163191165
0.9975996730589166,0.998559744869091,0.9919471043299644,0.9952424407099426,0.9914622743148307,0.9983833466540725
0.9971418520798523,0.996632581824155,0.9920595178482009,0.9943407918794204,0.9909236303841735,0.9984560052314175
0.9976539908021955,0.9984882764294529,0.99223324783093,0.9953509351950096,0.9917241763150397,0.9984923345200901
0.997648817683788,0.9988062896188359,0.9918960072762204,0.9953391546898154,0.9914942909779669,0.9982561941437187
0.9975505284340453,0.9982723514530758,0.9920390790267033,0.9951459545349701,0.9914572830085429,0.9983470173654
0.9975944999405091,0.9985699735599428,0.991916446097718,0.9952320895751946,0.9914350791541211,0.9983470173654
0.9976255386509542,0.9987035303075514,0.9919062266869693,0.9952932731747335,0.991469879673349,0.9983651820097362
0.9974651719803215,0.9985795015903406,0.9913952561495304,0.9949744105188664,0.9909173522774701,0.9983470173654
0.9975686343484717,0.9986519166452277,0.99173249670424,0.9951801792563119,0.9912788343329364,0.9987103102521253
0.997648817683788,0.998744700991892,0.9919573237407131,0.995339441450772,0.9915348290132395,0.9983651820097362
0.9976022596181204,0.9983341902313625,0.9921821507771862,0.9952486635264449,0.9916211331882459,0.9983288527210638
0.9975479418748415,0.9983850893343894,0.991916446097718,0.9951402559055118,0.991372743866461,0.9983106880767274
0.9974186139146539,0.9984971229168168,0.9912930620420427,0.9948820512820514,0.990787453597689,0.9987103102521253
0.9975531149932491,0.9984261364220834,0.9918960072762204,0.995150359365548,0.9913661573311101,0.9987284748964615
0.9975298359604153,0.9984259906999712,0.9918040325794815,0.9951039952424164,0.9912741826343712,0.9987284748964615
0.9976100192957317,0.9987137138682226,0.9918346908117278,0.9952623159276427,0.9914018068696442,0.9985831577417714
0.997470345098729,0.9987438091413626,0.9912521843990475,0.9949838951234022,0.9908296896715738,0.9982017002107099
0.9971625445534823,0.9966838463275908,0.9920901760804473,0.9943817059742389,0.9909716039741032,0.9985831577417714
0.9974186139146539,0.9982714448868723,0.9915178890785157,0.9948832058407334,0.9909360930603555,0.9982380294993825
0.9974522391843027,0.9987026359143328,0.9912215261668013,0.9949480184435794,0.990785179153181,0.9983288527210638
0.9975169031643966,0.9983848899770593,0.9917938131687327,0.9950784374038757,0.9912501109374756,0.9983106880767274
0.9976332983285654,0.9985701942067149,0.9920697372589496,0.9953093520754195,0.9915883703153527,0.9986194870304439
0.9975970864997129,0.9984776794898169,0.9920186402052058,0.9952376802530335,0.9915061056177787,0.9986013223861077
0.9976514042429917,0.9987549775175693,0.9919573237407131,0.9953445447087778,0.9915382920847762,0.9985104991644264
0.9973979214410239,0.9976874929340062,0.9920186402052058,0.9948449910325391,0.9912394491094554,0.9983288527210638
0.997628125210158,0.9987138065153417,0.9919062266869693,0.9952983762221915,0.9914733427448856,0.9986376516747802
0.9976126058549354,0.9986726756389678,0.9918857878654717,0.9952676616711358,0.9914390516372413,0.9985649930974352
0.9976384714469729,0.9986215126327052,0.9920390790267033,0.9953194129016052,0.9915750274407897,0.9983833466540725
0.9975143166051927,0.9984566630998436,0.9917120578827425,0.9950729318875131,0.9911925971522422,0.9986739809634527
0.9975970864997129,0.998662331247942,0.9918346908117278,0.9952368012223322,0.991384491511961,0.9983106880767274
0.9972168622967611,0.9965724254707784,0.992417197224408,0.994490470972565,0.9912605313311607,0.9984923345200901
0.9972272085335762,0.9976552135503974,0.9913748173280329,0.9945051002101594,0.9905852370176724,0.9986558163191165
0.9973048053096887,0.9973389226232675,0.9919982013837082,0.9946613929563177,0.991101265855711,0.9986739809634527
0.9974393063882839,0.9984664628811972,0.9914054755602792,0.9949234413939513,0.9908894779013155,0.9986013223861077
0.9976022596181204,0.9988368741765481,0.9916813996504962,0.9952462757365195,0.9912900725668528,0.9987103102521253
0.9975479418748415,0.9987955404111634,0.9915076696677669,0.9951382620825471,0.9911024902979766,0.998692145607789
0.9975712209076754,0.9989394563426689,0.9914565726140231,0.9951839485467219,0.9910998762457464,0.9987103102521253
0.9975919133813054,0.9984366321765783,0.9920390790267033,0.9952275744698301,0.9915126921531296,0.9986558163191165
0.9976229520917504,0.9983548234519917,0.9922434672416789,0.9952897640781725,0.9916893757958118,0.9986013223861077
0.9975893268221017,0.9984673777759492,0.9919982013837082,0.995222276902887,0.9914822037247446,0.9986376516747802
0.9974418929474876,0.9985075241369372,0.9913748173280329,0.994928387186101,0.9908726719552159,0.9983106880767274
0.9974729316579327,0.998374351798502,0.9916303025967522,0.9949908995360044,0.9910831372939586,0.9986194870304439
0.997522076282804,0.9982824054551626,0.991916446097718,0.9950892445228161,0.9913381131510943,0.9983470173654
0.9975634612300641,0.9986416259325959,0.9917222772934913,0.9951699243185594,0.991265151850651,0.9982380294993825
0.997501383809174,0.9979954151546614,0.9921208343126935,0.9950494542100138,0.9914455353630431,0.9982198648550461
0.997501383809174,0.9985899692263357,0.9915281084892645,0.9950465094813706,0.9910536676887409,0.9983106880767274
0.9974651719803215,0.9987745981402725,0.9912010873453037,0.9949734309923883,0.99078898183244,0.9983106880767274
0.9975944999405091,0.9982111831892342,0.9922741254739251,0.9952338000450995,0.9916715510265448,0.9982925234323912
0.9974341332698764,0.9981178067820667,0.99173249670424,0.9949149067049415,0.9910987546130297,0.9982925234323912
0.9975919133813054,0.9982418983385425,0.99223324783093,0.995228503923287,0.9916410625981595,0.9982561941437187
0.9976022596181204,0.9981805098684211,0.9923354419384178,0.9952493940030646,0.9917224782764276,0.9982561941437187
0.9971703042310935,0.9966839484626046,0.9921208343126935,0.9943971565825728,0.9910022622063495,0.9983106880767274
0.9975427687564341,0.9986620421353808,0.9916200831860035,0.995128604832424,0.9911698838862364,0.9983470173654
0.9974444795066915,0.9991446032711195,0.9907514332723575,0.9949303175222184,0.990463998334814,0.9983288527210638
0.9976022596181204,0.9984572028058338,0.9920595178482009,0.9952480789833863,0.9915400571177004,0.9983470173654
0.997165131112686,0.9967348782766728,0.992049298437452,0.9943865687389242,0.9909480416887915,0.9983470173654
0.9976048461773241,0.9989601457855017,0.9915689861322596,0.9952508436676206,0.9912192159070561,0.9983288527210638
0.997480691335544,0.9986822463581613,0.9913543785065353,0.9950048208094856,0.9909111053498418,0.9983288527210638
0.997480691335544,0.9984872341082399,0.991548547310762,0.9950057940992483,0.9910394757948717,0.9983470173654
0.9976229520917504,0.9987343074706729,0.9918653490439742,0.9952879769064722,0.9914393912449639,0.9983470173654
0.9976022596181204,0.9985700176947451,0.9919471043299644,0.9952475430258847,0.9914657373863673,0.9983651820097362
0.9974574123027102,0.9989184177997528,0.9910273573625745,0.9949572417189496,0.9906637348512244,0.9983470173654
0.9974005080002276,0.998261066408742,0.9914565726140231,0.994847184409272,0.9908713135243261,0.998692145607789
0.9975660477892678,0.9980983121235172,0.9922741254739251,0.9951776974914803,0.9916334572396415,0.9986558163191165
0.9975453553156378,0.998477366255144,0.9918142519902302,0.9951346557089611,0.9913017174028034,0.998764804185134
0.9974315467106727,0.9982510288065843,0.9915894249537571,0.9949090759947297,0.9910007027925234,0.9987103102521253
0.997628125210158,0.9988061913387123,0.9918142519902302,0.9952979422728834,0.9914125356919765,0.9987103102521253
0.997511730045989,0.9987542853613087,0.9914054755602792,0.9950663124532019,0.9909864439043423,0.9987284748964615
0.9973875752042088,0.9985482625482626,0.9911193320593135,0.9948199284021788,0.9906310389726432,0.9987103102521253
0.9975298359604153,0.9985285643727363,0.9917018384719937,0.9951034931833447,0.99120661924225,0.9987284748964615
0.9975531149932491,0.9985081844089838,0.9918142519902302,0.9951499615483209,0.9913121066174133,0.9987284748964615
0.9974056811186351,0.9984559958826557,0.9912828426312938,0.9948564893873427,0.9907633819007935,0.9987284748964615
0.9974884510131552,0.9983436895601004,0.9917222772934913,0.9950219679375771,0.9911647227760876,0.9987466395407978
0.9975841537036941,0.9984776011932315,0.9919675431514619,0.9952119260975659,0.991455008564035,0.9986739809634527
0.997480691335544,0.9983333847720749,0.9917018384719937,0.9950065622180296,0.9911408208830532,0.9986739809634527
0.9975065569275815,0.9982925499634853,0.9918449102224766,0.9950582855736797,0.9912700403473895,0.9983288527210638
0.9973824020858013,0.9972784504626634,0.9923661001706642,0.9948162111215834,0.9914483862134471,0.9982925234323912
0.9976100192957317,0.9985598041333621,0.9919879819729595,0.9952630445704442,0.9915031519578257,0.9983288527210638
0.997491037572359,0.9983026961414626,0.9917733743472351,0.9950273240851814,0.9912019675436847,0.9983288527210638
0.9975789805852866,0.9985185947224937,0.9919062266869693,0.9952014272677869,0.9914075443856891,0.9983288527210638
0.9975789805852866,0.9980574541343338,0.9923661001706642,0.9952036403140181,0.9917115796502338,0.9982743587880549
0.9974237870330614,0.9985484717775559,0.9912624038097964,0.9948920981373595,0.990774110723126,0.9983106880767274
0.9976022596181204,0.9982829529097265,0.99223324783093,0.9952489070436106,0.9916549148843063,0.9982743587880549
0.9975789805852866,0.9981188902480392,0.9923047837061715,0.9952033453591341,0.991671041614961,0.9981290416333648
0.9975763940260829,0.9980881506455062,0.9923252225276691,0.9951983437616903,0.9916810912218486,0.9982017002107099
0.9975867402628978,0.9979858599145018,0.992468294278152,0.9952194297133194,0.991789532256965,0.9982198648550461
0.9972504875664099,0.9965830733869644,0.9925398301533933,0.994557342467577,0.9913866273316825,0.9981290416333648
0.9975919133813054,0.998098507585413,0.9923763195814129,0.9952291885521023,0.9917356513471292,0.9986194870304439
0.9974625854211177,0.9985486958848838,0.991415694971028,0.9949694113544643,0.9909274018843577,0.9984378405870813
0.9975867402628978,0.9984160941292631,0.9920390790267033,0.9952173712457902,0.9915057660100564,0.998692145607789
0.9974781047763402,0.9987746612298695,0.9912521843990475,0.9949992050018208,0.990840078886184,0.9984741698757539
0.9974496526250989,0.9979233276104903,0.9919879819729595,0.9949468030585679,0.9912884415225522,0.9984741698757539
0.9975375956380266,0.9982415186697243,0.9920186402052058,0.9951203510066838,0.9914264549724354,0.9982743587880549
0.9975401821972303,0.9987133563899868,0.9915587667215109,0.9951232019691802,0.9911258827794271,0.9982380294993825
0.9975039703683778,0.9982002920668874,0.9919266655084668,0.9950535903757733,0.9913206279895497,0.9986376516747802
0.9974832778947478,0.9987644151565074,0.9912828426312938,0.9950095654270078,0.9908672740468936,0.998692145607789
0.9974755182171364,0.9983436043580696,0.9916711802397474,0.9949962061399013,0.9911136257223436,0.9986013223861077
0.9975789805852866,0.9988264964743425,0.991599644364506,0.9951999507687259,0.9912048542093257,0.9987466395407978
0.9976074327365279,0.9981293425975414,0.9924069778136593,0.9952599349201875,0.9917766987939856,0.9983651820097362
0.9976022596181204,0.9985392449336488,0.9919777625622107,0.9952476892081019,0.9914860064040036,0.9987284748964615
0.9974522391843027,0.9982101711652402,0.9917120578827425,0.9949505046932111,0.9911094834353622,0.9983470173654
0.9974599988619139,0.9982819813795587,0.9916711802397474,0.9949655999753919,0.9910928472931237,0.9983106880767274
0.9974651719803215,0.9981282845007559,0.9918449102224766,0.9949766774309292,0.9912146312028027,0.9982561941437187
0.9974677585395252,0.9985692523056654,0.991415694971028,0.9949796159072846,0.9909343280274312,0.9983651820097362
0.9975091434867853,0.9981286116766406,0.9920186402052058,0.995064246797911,0.9913883611855321,0.9983106880767274
0.9974936241315627,0.9987439255415534,0.9913441590957865,0.9950302850021285,0.990921664368313,0.9983833466540725
0.9976332983285654,0.9984676457279197,0.9921719313664374,0.9953098329480391,0.9916559337074737,0.9983470173654
0.9975608746708603,0.998057314365595,0.9922945642954227,0.9951675967633661,0.9916400437749924,0.9983288527210638
0.9976048461773241,0.9987752791643081,0.9917529355257376,0.9952517203540187,0.9913408300128741,0.9983651820097362
0.9976203655325466,0.9986008950156885,0.9919879819729595,0.9952834541520984,0.9915170042439725,0.9971663154835428
0.9975841537036941,0.9980063099263157,0.9924376360459056,0.9952141832342692,0.991765800167792,0.9969120104628352
0.9976565773613992,0.9985600707622369,0.9921719313664374,0.9953557514865696,0.9916871013513038,0.9976385962362857
0.9975893268221017,0.9983238557487635,0.9921412731341911,0.9952229625832907,0.991576792473714,0.997729419457967
0.9976203655325466,0.9987445588976815,0.9918449102224766,0.9952827770086652,0.9914224154950029,0.9977839133909758
0.9974237870330614,0.9982612274293945,0.991548547310762,0.9948935646610064,0.990963288221065,0.9975841023032769
0.9974625854211177,0.9989389975071592,0.9910273573625745,0.9949674500207766,0.9906706609942977,0.9978929012569934
0.9974677585395252,0.9981897846255117,0.9917938131687327,0.9949815203071576,0.9911843125782789,0.9978384073239845
0.9975815671444904,0.9985904189645238,0.9918449102224766,0.9952062344587146,0.991370469421953,0.9977475841023032
0.9974729316579327,0.9980156690177048,0.9919879819729595,0.9949926966148169,0.9913196091663825,0.9972026447722153
0.9976514042429917,0.9987857708811393,0.9919266655084668,0.9953444014889711,0.9915180230671399,0.9976930901692945
0.9975634612300641,0.9986621522882342,0.9917018384719937,0.9951698252522766,0.9912516391722268,0.9978565719683209
0.9976539908021955,0.9988576486085954,0.9918653490439742,0.9953492188020777,0.9914809481034039,0.998001889123011
0.9976255386509542,0.998447093184693,0.9921617119556886,0.9952944794710133,0.9916387881536517,0.9974751144372593
0.9975893268221017,0.9984981432524457,0.9919675431514619,0.995222129945762,0.9914619347071083,0.996766693308145
0.9976126058549354,0.9987239910267756,0.9918346908117278,0.9952674190256933,0.9914052699411808,0.9976204315919495
0.9974625854211177,0.9985281706086993,0.9914361337925255,0.9949695145402054,0.9909409145627819,0.9976567608806219
0.9976074327365279,0.9986110825325624,0.9919266655084668,0.9952576505631859,0.9914591508510164,0.9976930901692945
0.9975298359604153,0.9981594965863289,0.9920697372589496,0.9951053001142951,0.991449847453886,0.9975477730146044
0.9975427687564341,0.9985388992354944,0.9917427161149888,0.9951292042657915,0.9912509599567818,0.9976204315919495
0.9976307117693617,0.9987856709168185,0.9918449102224766,0.9953031903438515,0.9914362677811497,0.9976204315919495
0.9974574123027102,0.9987540159815471,0.9911908679345549,0.9949580693970713,0.990771836278618,0.9977112548136308
0.9974574123027102,0.9985794577234266,0.991364597917284,0.9949589485074282,0.9908866940452237,0.9982561941437187
0.9976462311245842,0.9982934978154716,0.9923967584029105,0.9953363945717683,0.9918218885278236,0.998001889123011
0.9976591639206029,0.9984165501357243,0.9923252225276691,0.9953615671240179,0.9917919095110221,0.9968938458184988
0.9976126058549354,0.9984777734350894,0.9920799566696984,0.9952685834969422,0.9915674220822714,0.9975114437259318
0.9975557015524529,0.9984466618660631,0.9918857878654717,0.9951554113286476,0.9913628640634347,0.997384291215578
0.9975996730589166,0.9983751709669789,0.9921310537234423,0.9952433186053902,0.9915838884206487,0.9970573276175253
0.9976591639206029,0.9984575518262586,0.992284344884674,0.9953613769278477,0.9917648841541737,0.9969483397515077
0.9976410580061768,0.9984881986938859,0.9921821507771862,0.9953251865824653,0.9916730792612958,0.9982743587880549
0.9976177789733429,0.9984572980088859,0.9921208343126935,0.9952789809570186,0.9916013735821931,0.9982561941437187
0.9974677585395252,0.9982307803081734,0.9917529355257376,0.9949813144957478,0.9911572872214305,0.9981108769890286
0.9976384714469729,0.9987959742317905,0.9918653490439742,0.9953185969122225,0.991460169674184,0.9981290416333648
0.9975505284340453,0.9984568853774458,0.9918551296332253,0.9951450586745548,0.9913356689027251,0.9982198648550461
0.9973668827305788,0.9972884976839251,0.9922945642954227,0.9947852635029916,0.9913803134097421,0.9982925234323912
0.9973254977833188,0.9975026977030985,0.991916446097718,0.994701728855594,0.9910749197143076,0.9983470173654
0.9974496526250989,0.998795069051812,0.9911193320593135,0.9949423966679319,0.9907141526895233,0.9983288527210638
0.9975557015524529,0.9987134358467651,0.9916200831860035,0.9951541195112071,0.9911871992439198,0.9983470173654
0.9976332983285654,0.9986830462785768,0.9919573237407131,0.9953088230016356,0.9915140505840196,0.9976930901692945
0.9974884510131552,0.9983539433344993,0.9917120578827425,0.9950219168952347,0.9911579664368755,0.9979110659013296
0.9974729316579327,0.9987438220757825,0.9912624038097964,0.994989049765865,0.9908399090823228,0.9978384073239845
